dataset,seed,round,arm,client,group,samples,stage,norm,l0_distance,l0_threshold,margin,distance_threshold_ratio,unique_examples
har,42,0,A,67,floor,20,accepted,0.37016668915748596,0.13481125235557556,0.6681015342473984,-0.5332902818918228,0.2017825816063085,20
har,42,0,A,68,floor,20,accepted,0.26622289419174194,0.36802083253860474,0.6681015342473984,-0.30008070170879364,0.5508456629323147,20
har,42,0,A,69,floor,20,accepted,0.38188210129737854,0.14085829257965088,0.6681015342473984,-0.5272432416677475,0.21083366129120573,20
har,42,0,A,70,above,82,accepted,0.286575585603714,0.38643479347229004,0.6681015342473984,-0.28166674077510834,0.5784072834192789,82
har,42,0,A,71,floor,20,accepted,0.27610036730766296,0.37690237164497375,0.6681015342473984,-0.2911991626024246,0.5641393595504102,20
har,42,0,A,72,floor,20,accepted,0.23171797394752502,0.34828028082847595,0.6681015342473984,-0.3198212534189224,0.5212984299172521,20
har,42,0,A,73,floor,20,accepted,0.247664213180542,0.362227201461792,0.6681015342473984,-0.3058743327856064,0.5421738806060862,20
har,42,0,A,74,floor,20,accepted,0.25256186723709106,0.17072570323944092,0.6681015342473984,-0.49737583100795746,0.2555385588685403,20
har,42,0,A,75,floor,20,accepted,0.27817630767822266,0.380036860704422,0.6681015342473984,-0.2880646735429764,0.5688309953254712,20
har,42,0,A,76,floor,20,accepted,0.22767260670661926,0.34841588139533997,0.6681015342473984,-0.3196856528520584,0.5215013939278298,20
har,42,0,A,77,floor,20,accepted,0.2334202080965042,0.2907888889312744,0.6681015342473984,-0.37731264531612396,0.43524655164703624,20
har,42,0,A,78,floor,20,accepted,0.24015775322914124,0.08701508492231369,0.6681015342473984,-0.5810864493250847,0.1302423066882106,20
har,42,0,A,79,floor,20,accepted,0.2833639681339264,0.3828498423099518,0.6681015342473984,-0.2852516919374466,0.573041405661826,20
har,42,0,A,80,floor,20,accepted,0.2761588990688324,0.3789283037185669,0.6681015342473984,-0.2891732305288315,0.5671717310833918,20
har,42,0,A,81,above,359,accepted,0.31611764430999756,0.4068751335144043,0.6681015342473984,-0.2612264007329941,0.6090019445513475,160
har,42,0,A,82,floor,20,accepted,0.36782747507095337,0.13054385781288147,0.6681015342473984,-0.5375576764345169,0.19539523728221375,20
har,42,0,A,84,floor,20,accepted,0.2658103108406067,0.36913058161735535,0.6681015342473984,-0.29897095263004303,0.5525067114733883,20
har,42,0,A,85,floor,20,accepted,0.3874572813510895,0.14654652774333954,0.6681015342473984,-0.5215550065040588,0.21934768928261925,20
har,42,0,A,86,floor,20,accepted,0.2694496214389801,0.37150922417640686,0.6681015342473984,-0.2965923100709915,0.5560670124712463,20
har,42,0,A,87,floor,20,accepted,0.2744242548942566,0.3794671893119812,0.6681015342473984,-0.2886343449354172,0.5679783234436703,20
har,42,0,A,88,floor,20,accepted,0.381603479385376,0.13998457789421082,0.6681015342473984,-0.5281169563531876,0.2095259039509621,20
har,42,0,A,89,above,37,accepted,0.4459773600101471,0.5385296940803528,0.6681015342473984,-0.1295718401670456,0.80605965781383,37
har,42,0,A,90,floor,20,accepted,0.26355013251304626,0.3956414759159088,0.6681015342473984,-0.27246005833148956,0.5921876475880125,20
har,42,0,A,91,above,478,accepted,0.3729668855667114,0.12924590706825256,0.6681015342473984,-0.5388556271791458,0.19345249253744826,160
har,42,0,A,92,floor,20,accepted,0.2180137038230896,0.2436923235654831,0.6681015342473984,-0.4244092106819153,0.36475342604922634,20
har,42,0,A,93,floor,20,accepted,0.24910365045070648,0.3418567478656769,0.6681015342473984,-0.3262447863817215,0.5116838240025462,20
har,42,0,A,94,above,217,accepted,0.4348224699497223,0.5267382264137268,0.6681015342473984,-0.14136330783367157,0.7884104427436853,160
har,42,0,A,95,above,438,accepted,0.32565993070602417,0.41373640298843384,0.6681015342473984,-0.25436513125896454,0.6192717450566833,160
har,42,0,A,96,floor,20,accepted,0.27936217188835144,0.09325368702411652,0.6681015342473984,-0.5748478472232819,0.13958011206958945,20
har,42,0,A,97,floor,20,accepted,0.1737298220396042,0.3297671973705292,0.6681015342473984,-0.3383343368768692,0.49358844496892923,20
har,42,0,A,98,floor,20,accepted,0.26535192131996155,0.3698585331439972,0.6681015342473984,-0.2982430011034012,0.5535962936541294,20
har,42,0,A,99,floor,20,accepted,0.29919737577438354,0.07431579381227493,0.6681015342473984,-0.5937857404351234,0.11123428102285386,20
har,42,0,B,0,floor,20,accepted,0.28844887018203735,0.06857770681381226,0.6712184846401215,-0.6026407778263092,0.10216897833286084,20
har,42,0,B,1,floor,20,accepted,0.3761295676231384,0.13316115736961365,0.6712184846401215,-0.5380573272705078,0.19838720240401148,20
har,42,0,B,2,above,28,accepted,0.2643892168998718,0.3955542743206024,0.6712184846401215,-0.27566421031951904,0.5893077788712593,28
har,42,0,B,3,floor,20,accepted,0.3799920380115509,0.13774120807647705,0.6712184846401215,-0.5334772765636444,0.20521068955710892,20
har,42,0,B,4,floor,20,accepted,0.38504695892333984,0.14101243019104004,0.6712184846401215,-0.5302060544490814,0.2100842474066322,20
har,42,0,B,5,floor,20,accepted,0.3807844817638397,0.14147594571113586,0.6712184846401215,-0.5297425389289856,0.2107748057430051,20
har,42,0,B,6,floor,20,accepted,0.35595428943634033,0.12327001988887787,0.6712184846401215,-0.5479484647512436,0.18365111019695765,20
har,42,0,B,7,floor,20,accepted,0.3797219693660736,0.137073814868927,0.6712184846401215,-0.5341446697711945,0.20421638856149812,20
har,42,0,B,8,floor,20,accepted,0.3392725884914398,0.0999896228313446,0.6712184846401215,-0.5712288618087769,0.14896732601897092,20
har,42,0,B,9,floor,20,accepted,0.3844330310821533,0.14189386367797852,0.6712184846401215,-0.5293246209621429,0.21139743157409605,20
har,42,0,B,10,floor,20,accepted,0.2444418966770172,0.12327288091182709,0.6712184846401215,-0.5479456037282944,0.1836553726286616,20
har,42,0,B,11,floor,20,accepted,0.36880379915237427,0.13070181012153625,0.6712184846401215,-0.5405166745185852,0.19472319835114935,20
har,42,0,B,12,above,492,accepted,0.2828308939933777,0.3858373165130615,0.6712184846401215,-0.28538116812705994,0.5748311843943495,95
har,42,0,B,13,floor,20,accepted,0.3808305859565735,0.13786713778972626,0.6712184846401215,-0.5333513468503952,0.20539830315257884,20
har,42,0,B,14,above,61,accepted,0.2841418385505676,0.14268971979618073,0.6712184846401215,-0.5285287648439407,0.212583120193248,54
har,42,0,B,15,floor,20,accepted,0.3118504285812378,0.09802789241075516,0.6712184846401215,-0.5731905922293663,0.14604468538036985,20
har,42,0,B,16,floor,20,accepted,0.3802485167980194,0.13691993057727814,0.6712184846401215,-0.5342985540628433,0.20398712745625402,20
har,42,0,B,17,floor,20,accepted,0.27830055356025696,0.4061194360256195,0.6712184846401215,-0.26509904861450195,0.6050480511474045,20
har,42,0,B,18,floor,20,accepted,0.37578269839286804,0.132426455616951,0.6712184846401215,-0.5387920290231705,0.19729262326253183,20
har,42,0,B,19,floor,20,accepted,0.36786049604415894,0.12812095880508423,0.6712184846401215,-0.5430975258350372,0.19087817415185934,20
har,42,0,B,20,floor,20,accepted,0.3833707273006439,0.13925907015800476,0.6712184846401215,-0.5319594144821167,0.20747204277705417,20
har,42,0,B,21,floor,20,accepted,0.38275519013404846,0.1399538218975067,0.6712184846401215,-0.5312646627426147,0.20850710327583416,20
har,42,0,B,23,floor,20,accepted,0.3713623583316803,0.12972718477249146,0.6712184846401215,-0.54149129986763,0.19327117435099483,20
har,42,0,B,24,floor,20,accepted,0.36897677183151245,0.12862089276313782,0.6712184846401215,-0.5425975918769836,0.19162298969179734,20
har,42,0,B,25,floor,20,accepted,0.37434330582618713,0.13180705904960632,0.6712184846401215,-0.5394114255905151,0.1963698289987881,20
har,42,0,B,26,floor,20,accepted,0.29664143919944763,0.08031559735536575,0.6712184846401215,-0.5909028872847557,0.11965641470441257,20
har,42,0,B,27,floor,20,accepted,0.38335710763931274,0.14200620353221893,0.6712184846401215,-0.5292122811079025,0.21156479861897212,20
har,42,0,B,28,floor,20,accepted,0.38163965940475464,0.1391632854938507,0.6712184846401215,-0.5320551991462708,0.20732934011563178,20
har,42,0,B,29,floor,20,accepted,0.28852105140686035,0.37906771898269653,0.6712184846401215,-0.2921507656574249,0.5647456493781401,20
har,42,0,B,30,floor,20,accepted,0.38094696402549744,0.13693895936012268,0.6712184846401215,-0.5342795252799988,0.20401547706711842,20
har,42,0,B,35,floor,20,accepted,0.26625534892082214,0.37088581919670105,0.6712184846401215,-0.3003326654434204,0.5525560271117297,20
har,42,0,B,36,floor,20,accepted,0.35826578736305237,0.1204138919711113,0.6712184846401215,-0.5508045926690102,0.17939597124723414,20
har,42,0,B,39,floor,20,accepted,0.3918974995613098,0.1506476104259491,0.6712184846401215,-0.5205708742141724,0.22443900737733688,20
har,42,0,B,40,floor,20,accepted,0.25675031542778015,0.36513474583625793,0.6712184846401215,-0.3060837388038635,0.5439879177821325,20
har,42,0,B,41,above,478,accepted,0.26104092597961426,0.36791789531707764,0.6712184846401215,-0.3033005893230438,0.5481343314231572,92
har,42,0,B,42,floor,20,accepted,0.3728613555431366,0.13239768147468567,0.6712184846401215,-0.5388208031654358,0.1972497547436758,20
har,42,0,B,43,floor,20,accepted,0.26538076996803284,0.3717999756336212,0.6712184846401215,-0.29941850900650024,0.5539179628418076,20
har,42,0,B,44,floor,20,accepted,0.3861342668533325,0.14239536225795746,0.6712184846401215,-0.528823122382164,0.21214457813137214,20
har,42,0,B,45,floor,20,accepted,0.2346131056547165,0.3529812693595886,0.6712184846401215,-0.31823721528053284,0.5258813299053319,20
har,42,0,B,46,floor,20,accepted,0.27678465843200684,0.3804481029510498,0.6712184846401215,-0.29077038168907166,0.5668021838746437,20
har,42,0,B,48,floor,20,accepted,0.3781181871891022,0.1357552856206894,0.6712184846401215,-0.5354631990194321,0.2022520069504277,20
har,42,0,B,49,floor,20,accepted,0.27261245250701904,0.3773053288459778,0.6712184846401215,-0.2939131557941437,0.5621199914484964,20
har,42,0,B,50,floor,20,accepted,0.2552464008331299,0.3681102693080902,0.6712184846401215,-0.30310821533203125,0.5484209355549187,20
har,42,0,B,51,floor,20,accepted,0.384555459022522,0.14595156908035278,0.6712184846401215,-0.5252669155597687,0.21744271413890776,20
har,42,0,B,52,floor,20,accepted,0.27399885654449463,0.37497076392173767,0.6712184846401215,-0.2962477207183838,0.5586418915783896,20
har,42,0,B,53,floor,20,accepted,0.2734939157962799,0.37664908170700073,0.6712184846401215,-0.2945694029331207,0.561142296176399,20
har,42,0,B,54,floor,20,accepted,0.36545416712760925,0.12444830685853958,0.6712184846401215,-0.5467701777815819,0.18540655495395575,20
har,42,0,B,55,above,247,accepted,0.3893980085849762,0.47040626406669617,0.6712184846401215,-0.2008122205734253,0.7008243587315802,84
har,42,0,B,56,floor,20,accepted,0.2676010727882385,0.3707254230976105,0.6712184846401215,-0.300493061542511,0.552317064534326,20
har,42,0,B,57,floor,20,accepted,0.2805374562740326,0.383884996175766,0.6712184846401215,-0.28733348846435547,0.5719225631600248,20
har,42,0,B,58,floor,20,accepted,0.37263521552085876,0.1314864307641983,0.6712184846401215,-0.5397320538759232,0.19589214804579716,20
har,42,0,B,59,above,98,accepted,0.2793375253677368,0.41055136919021606,0.6712184846401215,-0.2606671154499054,0.6116508686591611,68
har,42,0,B,60,above,58,accepted,0.2763894498348236,0.3773353695869446,0.6712184846401215,-0.2938831150531769,0.5621647469813881,50
har,42,0,B,61,above,244,accepted,0.43772998452186584,0.5308564305305481,0.6712184846401215,-0.14036205410957336,0.7908847010004061,88
har,42,0,B,62,floor,20,accepted,0.2658655643463135,0.37036049365997314,0.6712184846401215,-0.3008579909801483,0.551773382490419,20
har,42,0,B,63,floor,20,accepted,0.2822985053062439,0.38454359769821167,0.6712184846401215,-0.2866748869419098,0.5729037660582119,20
har,42,0,B,65,floor,20,accepted,0.255995512008667,0.35529711842536926,0.6712184846401215,-0.3159213662147522,0.5293315463680419,20
har,42,0,B,66,floor,20,accepted,0.2812694311141968,0.383924275636673,0.6712184846401215,-0.2872942090034485,0.5719810827952938,20
har,42,0,B,67,floor,20,accepted,0.36697888374328613,0.1305273175239563,0.6712184846401215,-0.5406911671161652,0.1944632344175376,20
har,42,0,B,68,floor,20,accepted,0.26350510120391846,0.3679214119911194,0.6712184846401215,-0.3032970726490021,0.5481395706621266,20
har,42,0,B,69,floor,20,accepted,0.3862861096858978,0.1429394632577896,0.6712184846401215,-0.5282790213823318,0.2129551949607401,20
har,42,0,B,70,above,82,accepted,0.28116679191589355,0.38333168625831604,0.6712184846401215,-0.2878867983818054,0.5710982266286097,65
har,42,0,B,71,floor,20,accepted,0.2779281735420227,0.3791065514087677,0.6712184846401215,-0.29211193323135376,0.5648035030084554,20
har,42,0,B,72,floor,20,accepted,0.2270195335149765,0.3460674285888672,0.6712184846401215,-0.3251510560512543,0.5155808972907141,20
har,42,0,B,73,floor,20,accepted,0.24847322702407837,0.3646821677684784,0.6712184846401215,-0.30653631687164307,0.5433136543669612,20
har,42,0,B,74,floor,20,accepted,0.24948525428771973,0.174806609749794,0.6712184846401215,-0.49641187489032745,0.2604317576914137,20
har,42,0,B,75,floor,20,accepted,0.2769257426261902,0.3802756071090698,0.6712184846401215,-0.29094287753105164,0.5665451947631587,20
har,42,0,B,76,floor,20,accepted,0.22588738799095154,0.3498115539550781,0.6712184846401215,-0.32140693068504333,0.5211589995806388,20
har,42,0,B,77,floor,20,accepted,0.2360782027244568,0.2936152219772339,0.6712184846401215,-0.3776032626628876,0.4374361384499978,20
har,42,0,B,78,floor,20,accepted,0.23651942610740662,0.08367319405078888,0.6712184846401215,-0.5875452905893326,0.12465865581108192,20
har,42,0,B,79,floor,20,accepted,0.282525897026062,0.38232436776161194,0.6712184846401215,-0.2888941168785095,0.5695974954661712,20
har,42,0,B,80,floor,20,accepted,0.2740476429462433,0.37767958641052246,0.6712184846401215,-0.293538898229599,0.5626775707957716,20
har,42,0,B,81,above,359,accepted,0.32114914059638977,0.41069114208221436,0.6712184846401215,-0.2605273425579071,0.611859106208032,89
har,42,0,B,82,floor,20,accepted,0.369771808385849,0.13091892004013062,0.6712184846401215,-0.5402995645999908,0.19504665475701807,20
har,42,0,B,84,floor,20,accepted,0.26638495922088623,0.37033888697624207,0.6712184846401215,-0.3008795976638794,0.5517411922509879,20
har,42,0,B,85,floor,20,accepted,0.38456016778945923,0.14035087823867798,0.6712184846401215,-0.5308676064014435,0.20909864887575033,20
har,42,0,B,86,floor,20,accepted,0.27264297008514404,0.3763158321380615,0.6712184846401215,-0.29490265250205994,0.5606458116835473,20
har,42,0,B,87,floor,20,accepted,0.27628278732299805,0.38004377484321594,0.6712184846401215,-0.2911747097969055,0.5661998045941465,20
har,42,0,B,88,floor,20,accepted,0.37916386127471924,0.13599032163619995,0.6712184846401215,-0.5352281630039215,0.2026021701549416,20
har,42,0,B,89,above,37,accepted,0.44118016958236694,0.534940779209137,0.6712184846401215,-0.1362777054309845,0.796969677460461,37
har,42,0,B,90,floor,20,accepted,0.26307037472724915,0.3973331153392792,0.6712184846401215,-0.2738853693008423,0.5919579457832007,20
har,42,0,B,91,above,478,accepted,0.38568270206451416,0.14100433886051178,0.6712184846401215,-0.5302141457796097,0.21007219271696942,93
har,42,0,B,92,floor,20,accepted,0.2137274444103241,0.24335958063602448,0.6712184846401215,-0.427858904004097,0.36256388375016735,20
har,42,0,B,93,floor,20,accepted,0.24901732802391052,0.3455895483493805,0.6712184846401215,-0.32562893629074097,0.5148689379951608,20
har,42,0,B,94,above,217,accepted,0.43753522634506226,0.5291910171508789,0.6712184846401215,-0.14202746748924255,0.7884035217453947,90
har,42,0,B,95,above,438,accepted,0.32934635877609253,0.417515367269516,0.6712184846401215,-0.25370311737060547,0.6220260270295891,88
har,42,0,B,96,floor,20,accepted,0.2834097743034363,0.09323887526988983,0.6712184846401215,-0.5779796093702316,0.13890987421164439,20
har,42,0,B,97,floor,20,accepted,0.17272502183914185,0.3313995897769928,0.6712184846401215,-0.33981889486312866,0.4937283423514104,20
har,42,0,B,98,floor,20,accepted,0.26581791043281555,0.37091970443725586,0.6712184846401215,-0.3002987802028656,0.5526065102872235,20
har,42,0,B,99,floor,20,accepted,0.3025907576084137,0.072420135140419,0.6712184846401215,-0.5987983494997025,0.10789353511211416,20
har,42,0,C,0,floor,20,accepted,0.2894948422908783,0.07075987756252289,0.667540431022644,-0.5967805534601212,0.10600088664910036,20
har,42,0,C,1,floor,20,accepted,0.3742261826992035,0.12835590541362762,0.667540431022644,-0.5391845256090164,0.1922818445872885,20
har,42,0,C,2,above,28,accepted,0.2641138732433319,0.39773768186569214,0.667540431022644,-0.2698027491569519,0.5958256060331426,20
har,42,0,C,3,floor,20,accepted,0.3788188099861145,0.13544610142707825,0.667540431022644,-0.5320943295955658,0.20290321774155384,20
har,42,0,C,4,floor,20,accepted,0.38748496770858765,0.14124225080013275,0.667540431022644,-0.5262981802225113,0.2115860616618465,20
har,42,0,C,5,floor,20,accepted,0.37934133410453796,0.1382981687784195,0.667540431022644,-0.5292422622442245,0.20717571902956122,20
har,42,0,C,6,floor,20,accepted,0.35618856549263,0.12333571165800095,0.667540431022644,-0.5442047193646431,0.18476141058460802,20
har,42,0,C,7,floor,20,accepted,0.38066908717155457,0.13547512888908386,0.667540431022644,-0.5320653021335602,0.20294670194214548,20
har,42,0,C,8,floor,20,accepted,0.3425396978855133,0.10061487555503845,0.667540431022644,-0.5669255554676056,0.15072476643984045,20
har,42,0,C,9,floor,20,accepted,0.3834247887134552,0.13964621722698212,0.667540431022644,-0.5278942137956619,0.20919514494882346,20
har,42,0,C,10,floor,20,accepted,0.24355067312717438,0.12767347693443298,0.667540431022644,-0.5398669540882111,0.1912595417461719,20
har,42,0,C,11,floor,20,accepted,0.3689239025115967,0.12902380526065826,0.667540431022644,-0.5385166257619858,0.19328238300562436,20
har,42,0,C,12,above,492,accepted,0.2784235179424286,0.38302797079086304,0.667540431022644,-0.284512460231781,0.5737899204158768,20
har,42,0,C,13,floor,20,accepted,0.38164621591567993,0.13561730086803436,0.667540431022644,-0.5319231301546097,0.2031596807706079,20
har,42,0,C,14,above,61,accepted,0.31074896454811096,0.10935807228088379,0.667540431022644,-0.5581823587417603,0.16382239516691416,20
har,42,0,C,15,floor,20,accepted,0.3133027255535126,0.09544673562049866,0.667540431022644,-0.5720936954021454,0.14298270364579752,20
har,42,0,C,16,floor,20,accepted,0.3805919289588928,0.13615372776985168,0.667540431022644,-0.5313867032527924,0.20396326790464192,20
har,42,0,C,17,floor,20,accepted,0.276108056306839,0.40616461634635925,0.667540431022644,-0.2613758146762848,0.6084494623406286,20
har,42,0,C,18,floor,20,accepted,0.3779432773590088,0.13202209770679474,0.667540431022644,-0.5355183333158493,0.19777393483798786,20
har,42,0,C,19,floor,20,accepted,0.3687776029109955,0.12758702039718628,0.667540431022644,-0.5399534106254578,0.19113002668876294,20
har,42,0,C,20,floor,20,accepted,0.3853301405906677,0.13913053274154663,0.667540431022644,-0.5284098982810974,0.20842263071377484,20
har,42,0,C,21,floor,20,accepted,0.38465824723243713,0.13973276317119598,0.667540431022644,-0.5278076678514481,0.20932479394114187,20
har,42,0,C,23,floor,20,accepted,0.3713092505931854,0.1268373727798462,0.667540431022644,-0.5407030582427979,0.19000702711824757,20
har,42,0,C,24,floor,20,accepted,0.3682497441768646,0.12586523592472076,0.667540431022644,-0.5416751950979233,0.18855073052564095,20
har,42,0,C,25,floor,20,accepted,0.3762623369693756,0.1309741884469986,0.667540431022644,-0.5365662425756454,0.19620412840964796,20
har,42,0,C,26,floor,20,accepted,0.2987701892852783,0.07994383573532104,0.667540431022644,-0.587596595287323,0.11975879215712887,20
har,42,0,C,27,floor,20,accepted,0.3836473524570465,0.13873112201690674,0.667540431022644,-0.5288093090057373,0.2078242988284267,20
har,42,0,C,28,floor,20,accepted,0.3819162845611572,0.13670572638511658,0.667540431022644,-0.5308347046375275,0.2047901820353999,20
har,42,0,C,29,floor,20,accepted,0.28865230083465576,0.37941721081733704,0.667540431022644,-0.288123220205307,0.5683808698090177,20
har,42,0,C,30,floor,20,accepted,0.3829025328159332,0.13673777878284454,0.667540431022644,-0.5308026522397995,0.20483819770042688,20
har,42,0,C,35,floor,20,accepted,0.2661072015762329,0.37311264872550964,0.667540431022644,-0.2944277822971344,0.5589364050263093,20
har,42,0,C,36,floor,20,accepted,0.3614276349544525,0.12061507999897003,0.667540431022644,-0.546925351023674,0.18068580477469023,20
har,42,0,C,39,floor,20,accepted,0.3877516984939575,0.1446678638458252,0.667540431022644,-0.5228725671768188,0.21671775539378202,20
har,42,0,C,40,floor,20,accepted,0.25658392906188965,0.36754265427589417,0.667540431022644,-0.2999977767467499,0.5505923494593941,20
har,42,0,C,41,above,478,accepted,0.2632112503051758,0.37182343006134033,0.667540431022644,-0.2957170009613037,0.5570051082774453,20
har,42,0,C,42,floor,20,accepted,0.3703047037124634,0.12850970029830933,0.667540431022644,-0.5390307307243347,0.19251223495397551,20
har,42,0,C,43,floor,20,accepted,0.26576435565948486,0.3735573887825012,0.667540431022644,-0.2939830422401428,0.5596026419107333,20
har,42,0,C,44,floor,20,accepted,0.38458511233329773,0.13844813406467438,0.667540431022644,-0.5290922969579697,0.20740037251762808,20
har,42,0,C,45,floor,20,accepted,0.23392875492572784,0.35383060574531555,0.667540431022644,-0.3137098252773285,0.5300511988513742,20
har,42,0,C,46,floor,20,accepted,0.2797074019908905,0.383868932723999,0.667540431022644,-0.283671498298645,0.5750497121738797,20
har,42,0,C,48,floor,20,accepted,0.37729066610336304,0.13240596652030945,0.667540431022644,-0.5351344645023346,0.19834898437158188,20
har,42,0,C,49,floor,20,accepted,0.27273029088974,0.3792053163051605,0.667540431022644,-0.2883351147174835,0.5680634440736928,20
har,42,0,C,50,floor,20,accepted,0.2580677568912506,0.3718688189983368,0.667540431022644,-0.29567161202430725,0.5570731025664607,20
har,42,0,C,51,floor,20,accepted,0.38525840640068054,0.1442534178495407,0.667540431022644,-0.5232870131731033,0.21609690012116645,20
har,42,0,C,52,floor,20,accepted,0.27150848507881165,0.3752773702144623,0.667540431022644,-0.29226306080818176,0.562179237053182,20
har,42,0,C,53,floor,20,accepted,0.273385614156723,0.37825125455856323,0.667540431022644,-0.2892891764640808,0.5666342246552739,20
har,42,0,C,54,floor,20,accepted,0.3621750771999359,0.11915867030620575,0.667540431022644,-0.5483817607164383,0.17850404974521117,20
har,42,0,C,55,above,247,accepted,0.41283807158470154,0.5028690099716187,0.667540431022644,-0.1646714210510254,0.7533161837122649,20
har,42,0,C,56,floor,20,accepted,0.26828715205192566,0.37266677618026733,0.667540431022644,-0.2948736548423767,0.5582684716330326,20
har,42,0,C,57,floor,20,accepted,0.2787034213542938,0.3835814297199249,0.667540431022644,-0.2839590013027191,0.5746190221501554,20
har,42,0,C,58,floor,20,accepted,0.37067365646362305,0.12770970165729523,0.667540431022644,-0.5398307293653488,0.19131380770697184,20
har,42,0,C,59,above,98,accepted,0.27460065484046936,0.40798419713974,0.667540431022644,-0.25955623388290405,0.611175260972171,20
har,42,0,C,60,above,58,accepted,0.27627032995224,0.3807317614555359,0.667540431022644,-0.28680866956710815,0.5703501147822174,20
har,42,0,C,61,above,244,accepted,0.4401979446411133,0.5346657633781433,0.667540431022644,-0.13287466764450073,0.8009488841882696,20
har,42,0,C,62,floor,20,accepted,0.26867300271987915,0.37415507435798645,0.667540431022644,-0.2933853566646576,0.5604979967802047,20
har,42,0,C,63,floor,20,accepted,0.2835281491279602,0.3866780996322632,0.667540431022644,-0.28086233139038086,0.5792579470278504,20
har,42,0,C,65,floor,20,accepted,0.2597667872905731,0.3571629524230957,0.667540431022644,-0.31037747859954834,0.5350431761503,20
har,42,0,C,66,floor,20,accepted,0.28204864263534546,0.38514524698257446,0.667540431022644,-0.2823951840400696,0.5769616776508174,20
har,42,0,C,67,floor,20,accepted,0.3694629669189453,0.13132984936237335,0.667540431022644,-0.5362105816602707,0.19673692147932,20
har,42,0,C,68,floor,20,accepted,0.26694610714912415,0.37196841835975647,0.667540431022644,-0.2955720126628876,0.5572223060555545,20
har,42,0,C,69,floor,20,accepted,0.3873666524887085,0.1420297473669052,0.667540431022644,-0.5255106836557388,0.21276576034401629,20
har,42,0,C,70,above,82,accepted,0.28358742594718933,0.3862249255180359,0.667540431022644,-0.28131550550460815,0.5785790756169712,20
har,42,0,C,71,floor,20,accepted,0.2789093852043152,0.38057228922843933,0.667540431022644,-0.2869681417942047,0.5701112195487822,20
har,42,0,C,72,floor,20,accepted,0.23098072409629822,0.35135191679000854,0.667540431022644,-0.3161885142326355,0.5263380320675889,20
har,42,0,C,73,floor,20,accepted,0.24800999462604523,0.3657216727733612,0.667540431022644,-0.30181875824928284,0.5478644525142707,20
har,42,0,C,74,floor,20,accepted,0.24872590601444244,0.17156077921390533,0.667540431022644,-0.4959796518087387,0.25700432699047365,20
har,42,0,C,75,floor,20,accepted,0.2748618423938751,0.3802070617675781,0.667540431022644,-0.2873333692550659,0.5695640954438023,20
har,42,0,C,76,floor,20,accepted,0.22667048871517181,0.35140085220336914,0.667540431022644,-0.3161395788192749,0.5264113391080114,20
har,42,0,C,77,floor,20,accepted,0.23357771337032318,0.2911092936992645,0.667540431022644,-0.3764311373233795,0.43609237758572506,20
har,42,0,C,78,floor,20,accepted,0.23519426584243774,0.0877576395869255,0.667540431022644,-0.5797827914357185,0.13146415633954106,20
har,42,0,C,79,floor,20,accepted,0.28154799342155457,0.38416293263435364,0.667540431022644,-0.2833774983882904,0.5754901348010218,20
har,42,0,C,80,floor,20,accepted,0.2731737196445465,0.37906575202941895,0.667540431022644,-0.2884746789932251,0.5678543716800885,20
har,42,0,C,81,above,359,accepted,0.32180577516555786,0.4120192527770996,0.667540431022644,-0.25552117824554443,0.6172199220141668,20
har,42,0,C,82,floor,20,accepted,0.3703545033931732,0.1311025321483612,0.667540431022644,-0.5364378988742828,0.1963963919721201,20
har,42,0,C,84,floor,20,accepted,0.2654646039009094,0.37080660462379456,0.667540431022644,-0.2967338263988495,0.5554818665526137,20
har,42,0,C,85,floor,20,accepted,0.38319361209869385,0.13719592988491058,0.667540431022644,-0.5303445011377335,0.20552452482126388,20
har,42,0,C,86,floor,20,accepted,0.2710409462451935,0.3768239915370941,0.667540431022644,-0.2907164394855499,0.5644961324062656,20
har,42,0,C,87,floor,20,accepted,0.277704656124115,0.38312214612960815,0.667540431022644,-0.2844182848930359,0.5739309985204657,20
har,42,0,C,88,floor,20,accepted,0.3794451653957367,0.1330319344997406,0.667540431022644,-0.5345084965229034,0.19928670731739984,20
har,42,0,C,89,above,37,accepted,0.43924152851104736,0.534117579460144,0.667540431022644,-0.1334228515625,0.8001276846136469,20
har,42,0,C,90,floor,20,accepted,0.2633165419101715,0.3985479474067688,0.667540431022644,-0.26899248361587524,0.5970394134722447,20
har,42,0,C,91,above,478,accepted,0.38666513562202454,0.13990704715251923,0.667540431022644,-0.5276333838701248,0.2095858777245709,20
har,42,0,C,92,floor,20,accepted,0.21617741882801056,0.2429230660200119,0.667540431022644,-0.42461736500263214,0.36390764473675985,20
har,42,0,C,93,floor,20,accepted,0.25025200843811035,0.3483097553253174,0.667540431022644,-0.31923067569732666,0.5217807628396701,20
har,42,0,C,94,above,217,accepted,0.43152207136154175,0.5241800546646118,0.667540431022644,-0.14336037635803223,0.7852409087215735,20
har,42,0,C,95,above,438,accepted,0.33307042717933655,0.4217211902141571,0.667540431022644,-0.24581924080848694,0.631753779419919,20
har,42,0,C,96,floor,20,accepted,0.2815040349960327,0.09362906962633133,0.667540431022644,-0.5739113613963127,0.14025977345356522,20
har,42,0,C,97,floor,20,accepted,0.17433473467826843,0.3337448537349701,0.667540431022644,-0.33379557728767395,0.49996200713069455,20
